apc,statusIndicator,effectiveDate,paymentRate,nationalCoinsurance,minimumCoinsurance
09100,K,20230101,000007.13,00001.43,00001.43
09101,K,20230101,000000.01,00000.00,00000.00
09102,K,20230101,000015.44,00003.09,00003.09
09103,K,20230101,000007.85,00001.57,00001.57
09104,K,20230101,000888.99,00177.80,00177.80
09105,K,20230101,000013.29,00000.00,00002.66
09108,K,20230101,001924.94,00384.99,00384.99
09120,K,20230101,000012.66,00002.54,00002.54
09122,K,20230101,000374.55,00074.91,00074.91
09125,K,20230101,000011.59,00002.32,00002.32
09126,K,20230101,000023.82,00004.77,00004.77
09130,K,20230101,000070.49,00014.10,00014.10
09131,K,20230101,000036.27,00007.26,00007.26
09132,K,20230101,000002.09,00000.42,00000.42
09133,K,20230101,000278.24,00055.65,00055.65
09134,K,20230101,000320.86,00064.18,00064.18
09135,K,20230101,002194.68,00438.94,00438.94
09139,K,20230101,000355.22,00071.05,00071.05
09140,K,20230101,000255.14,00051.03,00051.03
09171,K,20230101,000004.77,00000.96,00000.96
09173,K,20230101,000136.54,00027.31,00027.31
09174,K,20230101,000007.45,00001.50,00001.50
09178,K,20230101,000001.99,00000.40,00000.40
09179,K,20230101,000002.97,00000.60,00000.60
09180,K,20230101,000100.75,00020.15,00020.15
09181,K,20230101,000011.21,00002.25,00002.25
09182,K,20230101,000217.57,00043.52,00043.52
09183,K,20230101,000003.44,00000.69,00000.69
09186,K,20230101,000081.75,00016.35,00016.35
09187,K,20230101,000411.02,00082.21,00082.21
09188,K,20230101,000987.00,00197.41,00197.41
09189,K,20230101,000069.61,00013.93,00013.93
09193,K,20230101,000000.36,00000.08,00000.08
09194,K,20230101,476174.33,95234.87,95234.87
09195,K,20230101,000137.66,00027.54,00027.54
09196,K,20230101,000009.38,00001.88,00001.88
09197,K,20230101,000002.14,00000.43,00000.43
09198,K,20230101,000101.09,00020.22,00020.22
09199,K,20230101,000718.64,00143.73,00143.73
09200,G,20230101,000005.51,00001.11,00001.11
09201,K,20230101,000247.29,00049.46,00049.46
09202,K,20230101,000000.24,00000.05,00000.05
09203,G,20230101,000003.57,00000.72,00000.72
09204,G,20230101,000156.00,00031.20,00031.20
09205,G,20230101,000188.98,00037.80,00037.80
09206,G,20230101,000030.42,00006.09,00006.09
09207,K,20230101,000009.01,00001.81,00001.81
09208,K,20230101,000208.32,00041.67,00041.67
09209,K,20230101,000036.09,00007.22,00007.22
09213,K,20230101,000027.68,00005.54,00005.54
09214,K,20230101,000070.75,00014.16,00014.16
09215,K,20230101,000070.35,00014.08,00014.08
09217,K,20230101,000188.33,00037.67,00037.67
09225,K,20230101,000336.02,00067.21,00067.21
09229,K,20230101,000034.03,00006.81,00006.81
09230,K,20230101,000043.50,00008.70,00008.70
09233,K,20230101,000237.20,00047.44,00047.44
09234,K,20230101,000122.56,00024.52,00024.52
09235,K,20230101,000143.51,00028.71,00028.71
09236,K,20230101,000227.04,00045.41,00045.41
09237,K,20230101,000061.56,00012.32,00012.32
09239,K,20230101,001825.83,00365.17,00365.17
09240,K,20230101,000118.65,00023.73,00023.73
09241,G,20230101,000104.52,00020.91,00020.91
09243,K,20230101,000014.82,00002.97,00002.97
09245,K,20230101,000091.24,00018.25,00018.25
09251,K,20230101,000060.71,00012.15,00012.15
09252,K,20230101,000401.92,00080.39,00080.39
09253,K,20230101,000010.41,00002.09,00002.09
09255,K,20230101,000013.33,00002.67,00002.67
09256,K,20230101,000199.97,00040.00,00040.00
09257,K,20230101,000049.95,00009.99,00009.99
09258,K,20230101,000006.98,00001.40,00001.40
09259,K,20230101,000339.33,00067.87,00067.87
09260,K,20230101,000063.96,00012.80,00012.80
09261,K,20230101,000155.00,00031.01,00031.01
09263,K,20230101,000516.60,00103.33,00103.33
09264,K,20230101,000005.99,00001.20,00001.20
09269,K,20230101,000060.77,00012.16,00012.16
09270,K,20230101,000052.38,00010.48,00010.48
09271,K,20230101,000357.53,00071.51,00071.51
09272,K,20230101,000023.07,00004.62,00004.62
09273,K,20230101,053981.46,10796.30,10796.30
09274,K,20230101,002112.09,00422.42,00422.42
09276,K,20230101,000199.21,00039.85,00039.85
09278,K,20230101,000005.14,00001.03,00001.03
09281,K,20230101,003194.98,00639.00,00639.00
09284,K,20230101,000165.77,00033.16,00033.16
09286,K,20230101,000003.78,00000.76,00000.76
09287,K,20230101,000213.65,00042.74,00042.74
09289,K,20230101,000427.27,00085.46,00085.46
09294,K,20230101,000042.00,00008.40,00008.40
09295,K,20230101,000045.06,00009.02,00009.02
09296,K,20230101,000007.01,00001.41,00001.41
09297,K,20230101,000003.65,00000.73,00000.73
09298,K,20230101,001046.93,00209.39,00209.39
09299,K,20230101,000002.17,00000.44,00000.44
09300,K,20230101,000038.20,00007.64,00007.64
09301,K,20230101,000001.66,00000.34,00000.34
09302,K,20230101,000219.06,00043.82,00043.82
09304,K,20230101,000027.23,00005.45,00005.45
09305,K,20230101,000023.39,00004.68,00004.68
09306,K,20230101,000137.43,00027.49,00027.49
09309,K,20230101,000319.99,00064.00,00064.00
09310,K,20230101,000391.32,00078.27,00078.27
09311,K,20230101,000003.68,00000.74,00000.74
09312,K,20230101,000222.68,00044.54,00044.54
09313,K,20230101,000018.27,00003.66,00003.66
09314,K,20230101,000065.49,00013.10,00013.10
09318,K,20230101,000008.85,00001.77,00001.77
09319,K,20230101,000169.57,00033.92,00033.92
09320,K,20230101,000219.39,00043.88,00043.88
09323,G,20230101,000008.64,00000.00,00000.00
09327,K,20230101,000009.96,00002.00,00002.00
09328,K,20230101,000523.54,00104.71,00104.71
09329,K,20230101,000031.70,00006.34,00006.34
09330,K,20230101,000033.37,00006.68,00006.68
09331,K,20230101,000118.11,00023.63,00023.63
09333,K,20230101,000071.18,00000.00,00014.24
09336,G,20230101,000048.83,00009.77,00009.77
09337,G,20230101,000018.02,00003.61,00003.61
09339,K,20230101,000320.12,00064.03,00064.03
09340,G,20230101,000313.48,00062.70,00062.70
09341,G,20230101,000042.60,00008.52,00008.52
09343,G,20230101,000109.82,00021.97,00021.97
09345,G,20230101,000089.94,00017.99,00017.99
09346,G,20230101,000011.35,00002.27,00002.27
09347,G,20230101,000038.47,00007.70,00007.70
09348,G,20230101,000033.69,00006.74,00006.74
09349,G,20230101,000036.40,00007.28,00007.28
09350,G,20230101,000033.20,00006.64,00006.64
09351,G,20230101,000206.15,00041.23,00041.23
09352,K,20230101,000000.71,00000.15,00000.15
09353,G,20230101,000025.72,00005.15,00005.15
09354,G,20230101,000002.04,00000.41,00000.41
09355,G,20230101,000321.88,00064.38,00064.38
09356,G,20230101,000166.20,00033.25,00033.25
09357,G,20230101,000016.89,00003.38,00003.38
09358,G,20230101,000047.61,00009.53,00009.53
09359,G,20230101,000125.13,00025.03,00025.03
09361,G,20230101,000015.10,00003.03,00003.03
09362,G,20230101,000002.38,00000.48,00000.48
09364,G,20230101,000032.57,00006.52,00006.52
09367,G,20230101,000032.68,00006.54,00006.54
09370,G,20230101,000677.08,00000.00,00000.00
09371,G,20230101,000003.01,00000.00,00000.00
09372,K,20230101,000012.98,00002.60,00002.60
09374,G,20230101,000290.30,00058.07,00058.07
09375,K,20230101,000016.04,00003.21,00003.21
09376,G,20230101,000032.58,00006.52,00006.52
09377,G,20230101,000071.95,00014.39,00014.39
09378,G,20230101,000046.79,00009.36,00009.36
09381,G,20230101,000033.50,00006.71,00006.71
09382,G,20230101,000058.34,00011.67,00011.67
09383,G,20230101,000944.25,00000.00,00000.00
09384,G,20230101,000045.28,00009.06,00009.06
09385,G,20230101,000013.15,00002.63,00002.63
09386,G,20230101,000058.81,00011.77,00011.77
09387,G,20230101,000027.29,00005.46,00005.46
09388,G,20230101,000022.71,00004.55,00004.55
09389,G,20230101,000185.98,00037.20,00037.20
09390,G,20230101,000069.06,00013.82,00013.82
09391,G,20230101,436016.24,87203.25,87203.25
09392,G,20230101,000481.77,00096.36,00096.36
09393,K,20230101,000031.65,00006.33,00006.33
09394,G,20230101,000462.87,00092.58,00092.58
09395,G,20230101,000001.94,00000.39,00000.39
09396,K,20230101,003218.90,00643.78,00643.78
09397,S,20230101,000041.52,00000.00,00000.00
09398,S,20230101,000041.52,00000.00,00000.00
09399,S,20230101,000036.85,00000.00,00000.00
09401,K,20230101,002394.00,00478.80,00478.80
09406,G,20230101,000146.65,00029.34,00029.34
09407,G,20230101,000310.90,00062.18,00062.18
09408,G,20230101,000557.87,00111.58,00111.58
09409,G,20230101,000806.14,00000.00,00000.00
09410,G,20230101,000789.30,00000.00,00000.00
09411,G,20230101,000049.75,00009.95,00009.95
09412,G,20230101,000166.25,00033.25,00033.25
09413,G,20230101,434918.00,86983.60,86983.60
09414,G,20230101,000021.56,00004.32,00004.32
09415,G,20230101,000005.01,00001.01,00001.01
09416,G,20230101,000172.25,00034.45,00034.45
09417,G,20230101,000503.50,00100.70,00100.70
09418,G,20230101,000044.99,00009.00,00009.00
09419,K,20230101,000132.76,00026.56,00026.56
09421,K,20230101,000006.03,00001.21,00001.21
09422,G,20230101,444670.00,88934.00,88934.00
09426,G,20230101,000002.11,00000.43,00000.43
09427,G,20230101,000041.41,00008.29,00008.29
09428,G,20230101,000033.91,00006.79,00006.79
09429,K,20230101,000032.16,00006.44,00006.44
09430,G,20230101,000558.03,00000.00,00000.00
09431,G,20230101,000223.97,00044.80,00044.80
09432,G,20230101,000019.00,00003.81,00003.81
09433,G,20230101,000072.51,00014.51,00014.51
09434,G,20230101,000016.32,00003.27,00003.27
09436,K,20230101,000135.17,00027.04,00027.04
09437,G,20230101,000048.08,00009.62,00009.62
09438,K,20230101,000005.98,00001.20,00001.20
09439,G,20230101,000082.07,00016.42,00016.42
09440,G,20230101,000000.69,00000.00,00000.00
09441,K,20230101,000001.10,00000.23,00000.23
09442,G,20230101,000081.56,00016.32,00016.32
09443,G,20230101,000996.40,00000.00,00000.00
09444,G,20230101,000017.02,00003.41,00003.41
09445,K,20230101,000031.70,00006.35,00006.35
09446,G,20230101,000198.86,00039.78,00039.78
09447,G,20230101,000000.56,00000.12,00000.12
09448,K,20230101,000409.53,00081.91,00081.91
09449,K,20230101,000135.62,00027.13,00027.13
09450,K,20230101,000490.95,00098.19,00098.19
09451,K,20230101,000001.68,00000.34,00000.34
09452,K,20230101,000006.56,00001.32,00001.32
09453,K,20230101,000030.00,00006.01,00006.01
09454,K,20230101,000401.16,00080.24,00080.24
09455,K,20230101,000133.11,00026.63,00026.63
09456,K,20230101,000000.86,00000.18,00000.18
09460,K,20230101,000017.18,00003.44,00003.44
09463,K,20230101,000001.73,00000.35,00000.35
09466,K,20230101,000168.25,00033.65,00033.65
09467,K,20230101,000037.17,00007.44,00007.44
09468,K,20230101,000004.14,00000.83,00000.83
09469,K,20230101,000016.95,00003.40,00003.40
09470,K,20230101,000002.98,00000.60,00000.60
09471,K,20230101,000016.65,00003.33,00003.33
09472,K,20230101,000062.68,00012.54,00012.54
09473,K,20230101,000029.65,00005.93,00005.93
09474,K,20230101,000060.06,00012.02,00012.02
09475,K,20230101,000005.74,00001.15,00001.15
09476,K,20230101,000058.92,00011.79,00011.79
09477,K,20230101,000007.06,00001.42,00001.42
09478,K,20230101,000539.56,00107.92,00107.92
09479,K,20230101,000030.00,00006.01,00006.01
09480,K,20230101,000331.83,00066.37,00066.37
09481,K,20230101,000010.10,00002.02,00002.02
09482,K,20230101,000018.92,00003.79,00003.79
09483,K,20230101,000080.80,00016.16,00016.16
09487,K,20230101,000012.25,00002.45,00002.45
09488,K,20230101,000047.24,00009.45,00009.45
09489,K,20230101,001119.60,00223.93,00223.93
09490,K,20230101,000039.90,00007.98,00007.98
09491,K,20230101,000089.34,00017.87,00017.87
09492,K,20230101,000078.90,00015.79,00015.79
09493,K,20230101,000021.41,00004.29,00004.29
09494,K,20230101,000059.65,00011.94,00011.94
09495,K,20230101,000217.43,00043.49,00043.49
09496,G,20230101,000037.67,00007.54,00007.54
09498,G,20230101,492900.00,98580.00,98580.00
09499,K,20230101,000357.98,00071.60,00071.60
09500,R,20230101,000143.80,00028.76,00028.76
09501,R,20230101,000485.66,00097.14,00097.14
09502,R,20230101,000616.68,00123.34,00123.34
09503,R,20230101,000054.74,00010.95,00010.95
09504,R,20230101,000413.23,00082.65,00082.65
09505,R,20230101,000196.20,00039.24,00039.24
09507,R,20230101,000333.97,00066.80,00066.80
09508,R,20230101,000085.47,00017.10,00017.10
09509,R,20230101,000093.03,00018.61,00018.61
09510,R,20230101,000227.61,00045.53,00045.53
09511,R,20230101,000074.39,00014.88,00014.88
09512,R,20230101,000189.21,00037.85,00037.85
09513,R,20230101,000076.20,00015.24,00015.24
09514,R,20230101,000007.94,00001.59,00001.59
09515,R,20230101,000077.23,00015.45,00015.45
09516,R,20230101,000445.27,00089.06,00089.06
09517,R,20230101,000135.52,00027.11,00027.11
09518,R,20230101,000395.78,00079.16,00079.16
09519,R,20230101,000158.36,00031.68,00031.68
09520,R,20230101,000139.05,00027.81,00027.81
09521,R,20230101,000268.36,00053.68,00053.68
09522,R,20230101,000259.12,00051.83,00051.83
09523,R,20230101,000068.90,00013.78,00013.78
09524,R,20230101,000196.43,00039.29,00039.29
09525,R,20230101,000828.56,00165.72,00165.72
09526,R,20230101,000130.89,00026.18,00026.18
09527,R,20230101,000296.88,00059.38,00059.38
09528,R,20230101,000333.62,00066.73,00066.73
09529,R,20230101,000108.72,00021.75,00021.75
09530,R,20230101,000638.19,00127.64,00127.64
09531,R,20230101,000532.45,00106.49,00106.49
09532,R,20230101,000393.84,00078.77,00078.77
09533,R,20230101,000250.99,00050.20,00050.20
09534,R,20230101,000073.01,00014.61,00014.61
09535,R,20230101,000088.91,00017.79,00017.79
09536,R,20230101,000577.89,00115.58,00115.58
09537,R,20230101,000054.74,00010.95,00010.95
09538,R,20230101,000065.23,00013.05,00013.05
09539,R,20230101,000079.29,00015.86,00015.86
09540,R,20230101,000729.81,00145.97,00145.97
