apc,statusIndicator,effectiveDate,paymentRate,nationalCoinsurance,minimumCoinsurance
09133,K,20220101,000267.30,00053.46,00053.46
09134,K,20220101,000287.38,00057.48,00057.48
09135,K,20220101,001965.97,00393.20,00393.20
09139,K,20220101,000327.53,00065.51,00065.51
09140,K,20220101,000189.63,00037.93,00037.93
09171,K,20220101,000004.59,00000.92,00000.92
09172,G,20220101,000001.04,00000.00,00000.00
09173,G,20220101,000211.19,00042.24,00042.24
09174,K,20220101,000017.23,00003.45,00003.45
09178,K,20220101,000001.76,00000.36,00000.36
09179,K,20220101,000003.05,00000.61,00000.61
09180,K,20220101,000097.75,00019.55,00019.55
09182,K,20220101,000210.05,00042.01,00042.01
09183,K,20220101,000003.05,00000.61,00000.61
09186,K,20220101,000086.94,00017.39,00017.39
09187,K,20220101,000369.11,00073.83,00073.83
09188,K,20220101,001189.81,00237.97,00237.97
09189,K,20220101,000066.39,00013.28,00013.28
09192,K,20220101,000018.31,00003.67,00003.67
09193,G,20220101,000000.33,00000.07,00000.07
09194,K,20220101,434337.60,86867.52,86867.52
09195,G,20220101,000222.38,00044.48,00044.48
09196,K,20220101,000019.12,00003.83,00003.83
09197,G,20220101,000002.34,00000.47,00000.47
09198,G,20220101,000289.93,00057.99,00057.99
09199,G,20220101,000691.29,00138.26,00138.26
09207,K,20220101,000045.16,00009.04,00009.04
09208,K,20220101,000198.14,00039.63,00039.63
09209,K,20220101,000034.75,00006.95,00006.95
09213,K,20220101,000074.93,00014.99,00014.99
09214,K,20220101,000070.41,00014.09,00014.09
09215,K,20220101,000066.71,00013.35,00013.35
09217,K,20220101,000139.09,00027.82,00027.82
09224,K,20220101,000411.92,00082.39,00082.39
09225,K,20220101,000339.00,00067.80,00067.80
09230,K,20220101,000045.27,00009.06,00009.06
09231,K,20220101,000003.45,00000.70,00000.70
09233,K,20220101,000318.47,00063.70,00063.70
09234,K,20220101,000117.07,00023.42,00023.42
09235,K,20220101,000130.38,00026.08,00026.08
09236,K,20220101,000229.23,00045.85,00045.85
09237,K,20220101,000067.64,00013.53,00013.53
09239,K,20220101,001796.80,00359.36,00359.36
09240,K,20220101,000112.12,00022.43,00022.43
09243,K,20220101,000022.01,00004.41,00004.41
09245,K,20220101,000083.47,00016.70,00016.70
09251,K,20220101,000058.93,00011.79,00011.79
09252,K,20220101,000382.85,00076.58,00076.58
09253,K,20220101,000010.41,00002.09,00002.09
09255,K,20220101,000012.66,00002.54,00002.54
09256,K,20220101,000199.69,00039.94,00039.94
09257,K,20220101,000048.88,00009.78,00009.78
09258,K,20220101,000006.16,00001.24,00001.24
09259,K,20220101,000314.84,00062.97,00062.97
09260,K,20220101,000063.96,00012.80,00012.80
09261,K,20220101,000176.65,00035.34,00035.34
09263,K,20220101,000503.88,00100.78,00100.78
09264,K,20220101,000005.55,00001.12,00001.12
09269,K,20220101,000057.39,00011.48,00011.48
09270,K,20220101,000048.53,00009.71,00009.71
09271,K,20220101,000359.29,00071.86,00071.86
09272,K,20220101,000021.19,00004.24,00004.24
09273,K,20220101,053017.58,10603.52,10603.52
09274,K,20220101,002743.36,00548.68,00548.68
09276,K,20220101,000189.00,00037.80,00037.80
09278,K,20220101,000005.05,00001.01,00001.01
09281,K,20220101,002960.91,00592.19,00592.19
09284,K,20220101,000158.65,00031.73,00031.73
09286,K,20220101,000003.80,00000.77,00000.77
09287,K,20220101,000189.34,00037.87,00037.87
09289,K,20220101,000427.27,00085.46,00085.46
09294,K,20220101,000041.32,00008.27,00008.27
09295,K,20220101,000041.10,00008.23,00008.23
09296,K,20220101,000008.42,00001.69,00001.69
09297,K,20220101,000003.30,00000.67,00000.67
09298,K,20220101,001046.93,00209.39,00209.39
09299,G,20220101,000002.10,00000.43,00000.43
09300,K,20220101,000037.67,00007.54,00007.54
09301,K,20220101,000001.59,00000.32,00000.32
09302,K,20220101,000202.60,00040.52,00040.52
09304,G,20220101,000027.54,00005.51,00005.51
09305,G,20220101,000023.39,00004.68,00004.68
09306,G,20220101,000134.08,00026.82,00026.82
09307,G,20220101,000001.33,00000.00,00000.00
09308,G,20220101,000133.30,00000.00,00000.00
09309,G,20220101,000290.37,00058.08,00058.08
09310,G,20220101,000376.03,00075.21,00075.21
09311,G,20220101,000003.30,00000.67,00000.67
09312,G,20220101,000224.68,00044.94,00044.94
09313,G,20220101,000021.47,00004.30,00004.30
09314,G,20220101,000071.85,00014.38,00014.38
09318,K,20220101,000021.54,00004.31,00004.31
09320,K,20220101,000211.70,00042.34,00042.34
09323,G,20220101,000008.64,00000.00,00000.00
09327,G,20220101,000009.34,00001.87,00001.87
09328,K,20220101,000513.16,00102.64,00102.64
09329,G,20220101,000044.56,00008.92,00008.92
09330,G,20220101,000053.18,00010.64,00010.64
09331,G,20220101,000113.57,00022.72,00022.72
09332,G,20220101,000000.72,00000.15,00000.15
09333,G,20220101,000074.65,00014.94,00014.94
09334,G,20220101,000001.86,00000.38,00000.38
09336,G,20220101,000060.58,00012.12,00012.12
09337,G,20220101,000018.02,00003.61,00003.61
09339,K,20220101,000320.12,00064.03,00064.03
09340,G,20220101,000312.01,00062.41,00062.41
09341,G,20220101,000059.91,00011.99,00011.99
09343,G,20220101,000106.76,00021.36,00021.36
09345,G,20220101,000245.43,00049.09,00049.09
09346,G,20220101,000010.56,00002.12,00002.12
09347,G,20220101,000036.85,00007.37,00007.37
09348,G,20220101,000052.37,00010.48,00010.48
09349,G,20220101,000057.30,00011.47,00011.47
09350,G,20220101,000059.93,00011.99,00011.99
09351,G,20220101,000205.63,00041.13,00041.13
09352,K,20220101,000165.22,00033.05,00033.05
09353,G,20220101,000024.27,00004.86,00004.86
09354,G,20220101,000002.23,00000.45,00000.45
09355,G,20220101,000315.88,00063.18,00063.18
09356,G,20220101,000166.21,00033.25,00033.25
09357,G,20220101,000015.64,00003.13,00003.13
09359,G,20220101,000123.29,00024.66,00024.66
09361,G,20220101,000015.38,00003.08,00003.08
09362,G,20220101,000002.32,00000.47,00000.47
09364,G,20220101,000030.17,00006.04,00006.04
09367,G,20220101,000058.80,00011.76,00011.76
09370,G,20220101,000644.83,00000.00,00000.00
09371,G,20220101,000003.18,00000.00,00000.00
09372,K,20220101,000013.61,00002.73,00002.73
09374,G,20220101,000281.88,00056.38,00056.38
09375,K,20220101,000018.20,00003.64,00003.64
09376,G,20220101,000030.35,00006.08,00006.08
09377,G,20220101,000067.60,00013.52,00013.52
09378,G,20220101,000045.10,00009.02,00009.02
09381,G,20220101,000047.12,00009.43,00009.43
09382,G,20220101,000066.55,00013.31,00013.31
09383,G,20220101,000918.21,00000.00,00000.00
09384,G,20220101,000042.78,00008.56,00008.56
09385,G,20220101,000012.62,00002.53,00002.53
09386,G,20220101,000059.05,00011.82,00011.82
09387,G,20220101,000034.00,00006.81,00006.81
09388,G,20220101,000024.87,00004.98,00004.98
09389,G,20220101,000174.03,00034.81,00034.81
09390,G,20220101,000072.15,00014.43,00014.43
09391,G,20220101,395380.00,79076.00,79076.00
09392,G,20220101,000481.77,00096.36,00096.36
09393,K,20220101,000135.64,00027.13,00027.13
09394,G,20220101,000458.21,00091.65,00091.65
09395,G,20220101,000002.27,00000.46,00000.46
09396,K,20220101,003218.90,00643.78,00643.78
09397,S,20220101,000040.00,00000.00,00000.00
09398,S,20220101,000040.00,00000.00,00000.00
09406,G,20220101,000284.69,00056.94,00056.94
09407,G,20220101,000302.30,00060.46,00060.46
09408,G,20220101,000539.07,00107.82,00107.82
09409,G,20220101,000732.86,00000.00,00000.00
09410,G,20220101,000717.55,00000.00,00000.00
09411,G,20220101,000072.23,00014.45,00014.45
09412,G,20220101,000166.47,00033.30,00033.30
09413,G,20220101,422609.00,84521.80,84521.80
09414,G,20220101,000020.56,00004.12,00004.12
09415,G,20220101,000004.97,00001.00,00001.00
09416,G,20220101,000165.63,00033.13,00033.13
09417,G,20220101,000499.86,00099.98,00099.98
09418,G,20220101,000042.99,00008.60,00008.60
09419,K,20220101,000126.28,00025.26,00025.26
09420,K,20220101,000001.99,00000.40,00000.40
09421,K,20220101,000006.94,00001.39,00001.39
09422,G,20220101,432085.00,86417.00,86417.00
09425,G,20220101,000242.05,00048.41,00048.41
09426,G,20220101,000002.01,00000.41,00000.41
09427,G,20220101,000041.92,00008.39,00008.39
09428,G,20220101,000033.91,00006.79,00006.79
09429,K,20220101,000033.68,00006.74,00006.74
09430,G,20220101,000526.44,00000.00,00000.00
09431,G,20220101,000213.61,00042.73,00042.73
09432,G,20220101,000017.58,00003.52,00003.52
09433,G,20220101,000070.65,00014.14,00014.14
09434,G,20220101,000015.80,00003.16,00003.16
09435,G,20220101,000007.52,00001.51,00001.51
09436,K,20220101,000185.14,00037.03,00037.03
09437,G,20220101,000045.22,00009.05,00009.05
09438,K,20220101,000011.54,00002.31,00002.31
09441,K,20220101,000001.12,00000.23,00000.23
09445,K,20220101,000029.97,00006.00,00006.00
09448,K,20220101,000315.59,00063.12,00063.12
09449,K,20220101,000123.88,00024.78,00024.78
09450,K,20220101,000490.95,00098.19,00098.19
09451,K,20220101,000001.68,00000.34,00000.34
09452,K,20220101,000006.64,00001.33,00001.33
09453,K,20220101,000028.86,00005.78,00005.78
09454,K,20220101,000359.03,00071.81,00071.81
09455,K,20220101,000124.09,00024.82,00024.82
09456,K,20220101,000000.83,00000.17,00000.17
09460,K,20220101,000016.32,00003.27,00003.27
09463,K,20220101,000001.69,00000.34,00000.34
09466,K,20220101,000170.80,00034.16,00034.16
09467,K,20220101,000037.94,00007.59,00007.59
09468,K,20220101,000004.23,00000.85,00000.85
09469,K,20220101,000017.75,00003.55,00003.55
09470,K,20220101,000002.99,00000.60,00000.60
09471,K,20220101,000031.67,00006.34,00006.34
09472,K,20220101,000057.26,00011.46,00011.46
09473,K,20220101,000028.29,00005.66,00005.66
09474,K,20220101,000057.20,00011.44,00011.44
09475,K,20220101,000005.74,00001.15,00001.15
09476,K,20220101,000057.55,00011.52,00011.52
09477,K,20220101,000006.77,00001.36,00001.36
09478,K,20220101,000539.91,00107.99,00107.99
09479,K,20220101,000029.98,00006.00,00006.00
09480,K,20220101,000325.03,00065.01,00065.01
09481,K,20220101,000010.11,00002.03,00002.03
09482,K,20220101,000017.58,00003.52,00003.52
09483,K,20220101,000079.75,00015.95,00015.95
09485,K,20220101,000052.07,00010.42,00010.42
09487,K,20220101,000011.68,00002.34,00002.34
09488,K,20220101,000043.94,00008.79,00008.79
09489,K,20220101,001122.13,00224.43,00224.43
09490,K,20220101,000039.77,00007.96,00007.96
09491,K,20220101,000086.19,00017.24,00017.24
09492,K,20220101,000076.86,00015.38,00015.38
09493,K,20220101,000020.51,00004.11,00004.11
09494,K,20220101,000058.29,00011.66,00011.66
09495,K,20220101,000207.99,00041.60,00041.60
09500,R,20220101,000144.68,00028.94,00028.94
09501,R,20220101,000496.91,00099.39,00099.39
09502,R,20220101,000617.61,00123.53,00123.53
09503,R,20220101,000066.45,00013.29,00013.29
09504,R,20220101,000445.83,00089.17,00089.17
09505,R,20220101,000172.87,00034.58,00034.58
09507,R,20220101,000330.80,00066.16,00066.16
09508,R,20220101,000084.40,00016.88,00016.88
09509,R,20220101,000091.01,00018.21,00018.21
09510,R,20220101,000153.17,00030.64,00030.64
09511,R,20220101,000081.53,00016.31,00016.31
09512,R,20220101,000192.39,00038.48,00038.48
09513,R,20220101,000072.64,00014.53,00014.53
09514,R,20220101,000008.17,00001.64,00001.64
09515,R,20220101,000072.79,00014.56,00014.56
09516,R,20220101,000204.20,00040.84,00040.84
09517,R,20220101,000140.53,00028.11,00028.11
09518,R,20220101,000387.85,00077.57,00077.57
09519,R,20220101,000163.72,00032.75,00032.75
09520,R,20220101,000150.69,00030.14,00030.14
09521,R,20220101,000217.66,00043.54,00043.54
09522,R,20220101,000266.03,00053.21,00053.21
09523,R,20220101,000067.08,00013.42,00013.42
09524,R,20220101,000216.68,00043.34,00043.34
09525,R,20220101,000822.11,00164.43,00164.43
09526,R,20220101,000153.07,00030.62,00030.62
09527,R,20220101,000317.22,00063.45,00063.45
09528,R,20220101,000490.13,00098.03,00098.03
09529,R,20220101,000157.39,00031.48,00031.48
09530,R,20220101,000630.32,00126.07,00126.07
09531,R,20220101,000456.71,00091.35,00091.35
09532,R,20220101,000266.06,00053.22,00053.22
09533,R,20220101,000248.99,00049.80,00049.80
09534,R,20220101,000054.22,00010.85,00010.85
09535,R,20220101,000125.40,00025.08,00025.08
09536,R,20220101,000596.13,00119.23,00119.23
09537,R,20220101,000008.17,00001.64,00001.64
09538,R,20220101,000067.08,00013.42,00013.42
09539,R,20220101,000081.53,00016.31,00016.31
09540,R,20220401,000750.50,00150.10,00150.10
